Resource File,Task,Alt. title,Curricular Status,Featured,Description,Language,Alignment,Educational Subject,Educational Level,Audience,Educational Use,Interactivity Type,Source,Teaches,Tags,Select,Priority,Assigned to,Accession Number,Category,All taxonomy terms,Status,Date,Updated date,Upload date,Node id
public://resources/ghmh115.epub,ठोस आकारों का चित्रण,Visualising Solid Shapes,CR,0,"कक्षा 07 के लिए गणित की पाठ्यपुस्तक का अध्याय 15
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Geometry, shapes, solid shapes, faces, edges, vertices",,normal,,,task,"Upper Primary
Documents
edges
Expositive
faces
Geometry
Mathematics
NCF
shapes
Shapes
solid shapes
Students
vertices
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 4:24am","Monday, June 15, 2015 - 4:24am",14237
public://resources/ghmh115.pdf,ठोस आकारों का चित्रण,Visualising Solid Shapes,CR,0,"कक्षा 07 के लिए गणित की पाठ्यपुस्तक का अध्याय 15
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Geometry, shapes, solid shapes, faces, edges, vertices",,normal,,,task,"Upper Primary
Documents
edges
Expositive
faces
Geometry
Mathematics
NCF
shapes
Shapes
solid shapes
Students
vertices
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 8:37am","Monday, June 15, 2015 - 8:37am",14316
public://resources/Happy_Maths_02_English_Low_Res.pdf,Happy Maths 02,,CR,,"This is a book named happy maths; covers the concepts of shapes and data in the form of a story
",English,NCF,Mathematics,Primary,,Documents,Expositive,Pratham Books,Mathematics›Geometry›Shapes,"graph, pie chart, bar graph, line graph, shapes, data, triangle, square, rectangle, pentagon, hexagon, parallelogram, circle",,normal,monica,,task,"Primary
bar graph
circle
data
Documents
Expositive
graph
hexagon
line graph
Mathematics
NCF
parallelogram
pentagon
pie chart
Pratham Books
rectangle
shapes
Shapes
square
triangle
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Wednesday, April 15, 2015 - 11:45am","Thursday, June 11, 2015 - 6:27am","Wednesday, April 15, 2015 - 6:19am",11057
public://resources/hemh103.pdf,Understanding Quadrilaterals,,CR,0,"Chapter 03 of the Mathematics textbook for class 08
",English,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, quadrilaterals, polygons, angles, parallelogram",,normal,,,task,"Upper Primary
angles
Documents
Expositive
Mathematics
NCF
parallelogram
polygons
quadrilaterals
Shapes
Shapes
Students
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 6:57am","Friday, May 29, 2015 - 6:57am",13049
public://resources/hemh110.pdf,Visualising Solid Shapes,,CR,0,"Chapter 10 of the Mathematics textbook for class 08
",English,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Solid shapes, 3D shapes, faces, edges, vertices",,normal,,,task,"Upper Primary
3D shapes
Documents
edges
Expositive
faces
Mathematics
NCF
Shapes
Solid shapes
Students
vertices
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 6:57am","Friday, May 29, 2015 - 6:57am",13055
public://resources/hhmh103.epub,चतुर्भुजों को समझना,Understanding Quadrilaterals,CR,0,"कक्षा 08 के लिए गणित की पाठ्यपुस्तक का अध्याय 03
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, quadrilaterals, polygons, angles, parallelogram",,normal,,,task,"Upper Primary
angles
Documents
Expositive
Mathematics
NCF
parallelogram
polygons
quadrilaterals
Shapes
Shapes
Students
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 4:24am","Monday, June 15, 2015 - 4:24am",14240
public://resources/hhmh103.pdf,चतुर्भुजों को समझना,Understanding Quadrilaterals,CR,0,"कक्षा 08 के लिए गणित की पाठ्यपुस्तक का अध्याय 03
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, quadrilaterals, polygons, angles, parallelogram",,normal,,,task,"Upper Primary
angles
Documents
Expositive
Mathematics
NCF
parallelogram
polygons
quadrilaterals
Shapes
Shapes
Students
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 8:37am","Monday, June 15, 2015 - 8:37am",14319
public://resources/hhmh110.epub,ठोस आकारों का चित्रण,Visualising Solid Shapes,CR,0,"कक्षा 08 के लिए गणित की पाठ्यपुस्तक का अध्याय 10
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Solid shapes, 3D shapes, faces, edges, vertices",,normal,,,task,"Upper Primary
3D shapes
Documents
edges
Expositive
faces
Mathematics
NCF
Shapes
Solid shapes
Students
vertices
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 4:24am","Monday, June 15, 2015 - 4:24am",14247
public://resources/hhmh110.pdf,ठोस आकारों का चित्रण,Visualising Solid Shapes,CR,0,"कक्षा 08 के लिए गणित की पाठ्यपुस्तक का अध्याय 10
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Solid shapes, 3D shapes, faces, edges, vertices",,normal,,,task,"Upper Primary
3D shapes
Documents
edges
Expositive
faces
Mathematics
NCF
Shapes
Solid shapes
Students
vertices
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 8:37am","Monday, June 15, 2015 - 8:37am",14326
public://resources/iemh107.epub,Triangles,,CR,0,"Chapter 07 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"triangles, congruence, inequalities",,normal,,,task,"Secondary
congruence
Documents
Expositive
inequalities
Mathematics
NCF
Shapes
Students
triangles
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 8:54am","Friday, May 29, 2015 - 8:54am",13073
public://resources/iemh107.pdf,Triangles,,CR,0,"Chapter 07 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"triangles, congruence, inequalities",,normal,,,task,"Secondary
congruence
Documents
Expositive
inequalities
Mathematics
NCF
Shapes
Students
triangles
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 8:54am","Friday, May 29, 2015 - 8:54am",13074
public://resources/iemh108.epub,Quadrilaterals,,CR,0,"Chapter 08 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"quadrilaterals, angle, parallelogram, theorem",,normal,,,task,"Secondary
angle
Documents
Expositive
Mathematics
NCF
parallelogram
quadrilaterals
Shapes
Students
theorem
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 8:54am","Friday, May 29, 2015 - 8:54am",13075
public://resources/iemh108.pdf,Quadrilaterals,,CR,0,"Chapter 08 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"quadrilaterals, angle, parallelogram",,normal,,,task,"Secondary
angle
Documents
Expositive
Mathematics
NCF
parallelogram
quadrilaterals
Shapes
Students
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 8:54am","Friday, May 29, 2015 - 8:54am",13076
public://resources/iemh109.epub,Areas of Parallelograms and Triangles,,CR,0,"Chapter 09 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, parallelograms, triangles",,normal,,,task,"Secondary
Documents
Expositive
Mathematics
NCF
parallelograms
Shapes
Shapes
Students
triangles
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 8:54am","Friday, May 29, 2015 - 8:54am",13077
public://resources/iemh109.pdf,Areas of Parallelograms and Triangles,,CR,0,"Chapter 09 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, parallelograms, triangles",,normal,,,task,"Secondary
Documents
Expositive
Mathematics
NCF
parallelograms
Shapes
Shapes
Students
triangles
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 8:54am","Friday, May 29, 2015 - 8:54am",13078
public://resources/iemh110.epub,Circles,,CR,0,"Chapter 10 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, circles, angle, chord, quadrilaterals",,normal,,,task,"Secondary
angle
chord
circles
Documents
Expositive
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 9:16am","Friday, May 29, 2015 - 9:16am",13079
public://resources/iemh110.pdf,Circles,,CR,0,"Chapter 10 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, circles, angle, chord, quadrilaterals",,normal,,,task,"Secondary
angle
chord
circles
Documents
Expositive
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 9:16am","Friday, May 29, 2015 - 9:16am",13080
public://resources/iemh112.epub,Heron's Formula,,CR,0,"Chapter 12 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, Heron's formula, triangle, quadrilaterals",,normal,,,task,"Secondary
Documents
Expositive
Heron's formula
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
triangle
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 9:16am","Friday, May 29, 2015 - 9:16am",13083
public://resources/iemh112.pdf,Heron's Formula,,CR,0,"Chapter 12 of the Mathematics textbook for class 09
",English,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, Heron's formula, triangle, quadrilaterals",,normal,,,task,"Secondary
Documents
Expositive
Heron's formula
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
triangle
NCERT
APPROVED
English
",APPROVED,,"Friday, May 29, 2015 - 9:16am","Friday, May 29, 2015 - 9:16am",13084
public://resources/ihmh107_0.pdf,त्रिभुज,Triangles,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 07
",Hindi,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"triangles, congruence, inequalities",,normal,,,task,"Secondary
congruence
Documents
Expositive
inequalities
Mathematics
NCF
Shapes
Students
triangles
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 9:12am","Monday, June 15, 2015 - 9:12am",14349
public://resources/ihmh107.epub,त्रिभुज,Triangles,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 07
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"triangles, congruence, inequalities",,normal,,,task,"Upper Primary
congruence
Documents
Expositive
inequalities
Mathematics
NCF
Shapes
Students
triangles
NCERT
APPROVED
Hindi
",APPROVED,,"Tuesday, June 16, 2015 - 9:12am","Tuesday, June 16, 2015 - 9:12am",14517
public://resources/ihmh108.epub,चतुर्भुज,Quadrilaterals,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 08
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"quadrilaterals, angle, parallelogram, theorem",,normal,,,task,"Upper Primary
angle
Documents
Expositive
Mathematics
NCF
parallelogram
quadrilaterals
Shapes
Students
theorem
NCERT
APPROVED
Hindi
",APPROVED,,"Tuesday, June 16, 2015 - 9:12am","Tuesday, June 16, 2015 - 9:12am",14518
public://resources/ihmh108.pdf,चतुर्भुज,Quadrilaterals,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 08
",Hindi,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"quadrilaterals, angle, parallelogram",,normal,,,task,"Secondary
angle
Documents
Expositive
Mathematics
NCF
parallelogram
quadrilaterals
Shapes
Students
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 9:10am","Monday, June 15, 2015 - 9:10am",14348
public://resources/ihmh109_0.pdf,समांतर चतुर्भुजों और त्रिभुजों के क्षेत्रफल,Areas of Parallelograms and Triangles,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 09
",Hindi,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, parallelograms, triangles",,normal,,,task,"Secondary
Documents
Expositive
Mathematics
NCF
parallelograms
Shapes
Shapes
Students
triangles
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 9:12am","Monday, June 15, 2015 - 9:12am",14351
public://resources/ihmh109.epub,समांतर चतुर्भुजों और त्रिभुजों के क्षेत्रफल,Areas of Parallelograms and Triangles,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 09
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, parallelograms, triangles",,normal,,,task,"Upper Primary
Documents
Expositive
Mathematics
NCF
parallelograms
Shapes
Shapes
Students
triangles
NCERT
APPROVED
Hindi
",APPROVED,,"Tuesday, June 16, 2015 - 9:12am","Tuesday, June 16, 2015 - 9:12am",14519
public://resources/ihmh110.epub,वृत्त,Circles,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 10
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, circles, angle, chord, quadrilaterals",,normal,,,task,"Upper Primary
angle
chord
circles
Documents
Expositive
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
NCERT
APPROVED
Hindi
",APPROVED,,"Tuesday, June 16, 2015 - 9:12am","Tuesday, June 16, 2015 - 9:12am",14520
public://resources/ihmh110.pdf,वृत्त,Circles,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 10
",Hindi,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, circles, angle, chord, quadrilaterals",,normal,,,task,"Secondary
angle
chord
circles
Documents
Expositive
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 9:12am","Monday, June 15, 2015 - 9:12am",14352
public://resources/ihmh112.epub,हीरोन का सूत्र,Heron's Formula,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 12
",Hindi,NCF,Mathematics,Upper Primary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, Heron's formula, triangle, quadrilaterals",,normal,,,task,"Upper Primary
Documents
Expositive
Heron's formula
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
triangle
NCERT
APPROVED
Hindi
",APPROVED,,"Tuesday, June 16, 2015 - 9:12am","Tuesday, June 16, 2015 - 9:12am",14522
public://resources/ihmh112.pdf,हीरोन का सूत्र,Heron's Formula,CR,0,"कक्षा 09 के लिए गणित की पाठ्यपुस्तक का अध्याय 12
",Hindi,NCF,Mathematics,Secondary,Students,Documents,Expositive,NCERT,Mathematics›Geometry›Shapes,"Shapes, Heron's formula, triangle, quadrilaterals",,normal,,,task,"Secondary
Documents
Expositive
Heron's formula
Mathematics
NCF
quadrilaterals
Shapes
Shapes
Students
triangle
NCERT
APPROVED
Hindi
",APPROVED,,"Monday, June 15, 2015 - 9:12am","Monday, June 15, 2015 - 9:12am",14357
